recv_wall_ns,send_wall_ns,delay_ms,sim_s,seq,veh,edge,x,y,speed,bytes
1761732233460803000,1761732233459785000,1.018,121.000,1216,veh32,-215198245,2746.070,1156.540,13.000,1549
1761732233460803000,1761732233460051000,0.752,121.000,1217,veh5,1212211114#1,1283.730,956.590,23.610,1549
1761732233460803000,1761732233460319000,0.484,121.000,1218,veh6,823695811#0,2926.700,1215.080,12.350,1549
1761732233460803000,1761732233460574000,0.229,121.000,1219,veh7,157809622#3,1847.370,1342.940,13.120,1549
1761732233479906000,1761732233474103000,5.803,122.000,1220,veh1,:4322167219_0,1556.530,1411.950,11.990,1529
1761732233479906000,1761732233474343000,5.563,122.000,1221,veh10,:10243790522_0,1008.270,859.000,13.900,1529
1761732233479906000,1761732233474591000,5.315,122.000,1222,veh11,163910840#0,1895.380,1313.580,17.970,1529
1761732233479906000,1761732233474856000,5.050,122.000,1223,veh14,823695811#11,2185.910,1265.260,24.850,1529
1761732233479906000,1761732233475159000,4.747,122.000,1224,veh15,:2246173354_6,2609.930,1000.270,8.890,1529
1761732233479906000,1761732233475478000,4.428,122.000,1225,veh17,-215087578#1,2606.100,1014.940,5.660,1529
1761732233479906000,1761732233475771000,4.135,122.000,1226,veh18,:cluster_10803968798_6656622421_7,567.740,1203.820,21.820,1529
1761732233479906000,1761732233476082000,3.824,122.000,1227,veh2,-215198289#2,1191.560,1429.380,12.070,1529
1761732233479906000,1761732233476374000,3.532,122.000,1228,veh20,:2246017063_0,1116.700,1379.720,22.690,1529
1761732233479906000,1761732233476659000,3.247,122.000,1229,veh23,823695811#1,2881.950,1216.430,11.460,1529
1761732233479906000,1761732233476940000,2.966,122.000,1230,veh25,823695811#3,2772.660,1217.240,26.680,1529
1761732233479906000,1761732233477302000,2.604,122.000,1231,veh27,605169981#0,2916.660,714.330,9.150,1529
1761732233479906000,1761732233477548000,2.358,122.000,1232,veh28,117032948#6,1660.800,1226.310,23.300,1529
1761732233479906000,1761732233477800000,2.106,122.000,1233,veh29,419667591#1,1032.290,548.480,12.930,1529
1761732233479906000,1761732233478064000,1.842,122.000,1234,veh3,416318911#1,1817.990,858.810,13.930,1529
1761732233479906000,1761732233478342000,1.564,122.000,1235,veh30,-215198312#2,1346.200,1311.770,4.740,1529
1761732233479906000,1761732233478665000,1.241,122.000,1236,veh31,354535542,1298.990,1358.830,6.320,1529
1761732233479906000,1761732233478974000,0.932,122.000,1237,veh32,-215198245,2732.850,1156.670,13.220,1529
1761732233479906000,1761732233479312000,0.594,122.000,1238,veh5,:3961319002_1,1260.830,963.640,23.860,1529
1761732233479906000,1761732233479603000,0.303,122.000,1239,veh6,:7690525273_0,2920.620,1210.770,7.850,1529
1761732233479906000,1761732233479846000,0.060,122.000,1240,veh7,157809622#3,1862.370,1339.000,15.500,1529
1761732233501056000,1761732233494858000,6.198,123.000,1241,veh1,-117034759#8,1545.110,1412.690,11.460,1526
1761732233501056000,1761732233495164000,5.892,123.000,1242,veh10,1120726074#0,1004.970,845.000,14.400,1526
1761732233501056000,1761732233495462000,5.594,123.000,1243,veh11,163910840#0,1877.550,1322.680,20.270,1526
1761732233501056000,1761732233495760000,5.296,123.000,1244,veh14,823695811#11,2160.380,1263.340,25.600,1526
1761732233501056000,1761732233496056000,5.000,123.000,1245,veh15,-1150602221#0,2611.810,1007.720,7.680,1526
1761732233501056000,1761732233496343000,4.713,123.000,1246,veh17,-215087578#1,2598.770,1014.700,7.330,1526
1761732233501056000,1761732233496631000,4.425,123.000,1247,veh18,:cluster_2246072648_3372041141_5,586.940,1191.920,22.560,1526
1761732233501056000,1761732233496947000,4.109,123.000,1248,veh2,:2246072708_7,1203.700,1426.360,12.510,1526
1761732233501056000,1761732233497262000,3.794,123.000,1249,veh20,-1112792867#3,1111.240,1401.720,22.680,1526
1761732233501056000,1761732233497594000,3.462,123.000,1250,veh23,:11037082485_1,2867.910,1216.710,14.040,1526
1761732233501056000,1761732233497953000,3.103,123.000,1251,veh25,823695811#3,2746.180,1217.580,26.480,1526
1761732233501056000,1761732233498267000,2.789,123.000,1252,veh27,605169981#0,2916.680,725.010,10.680,1526
1761732233501056000,1761732233498600000,2.456,123.000,1253,veh28,117032948#6,1664.830,1244.680,18.800,1526
1761732233501056000,1761732233498934000,2.122,123.000,1254,veh29,419667591#1,1019.770,552.130,13.050,1526
1761732233501056000,1761732233499263000,1.793,123.000,1255,veh3,416318911#1,1822.440,846.650,12.940,1526
1761732233501056000,1761732233499556000,1.500,123.000,1256,veh30,-215198312#2,1347.910,1318.560,7.010,1526
1761732233501056000,1761732233499862000,1.194,123.000,1257,veh31,354535542,1300.830,1364.250,5.720,1526
1761732233501056000,1761732233500135000,0.921,123.000,1258,veh32,-215198245,2724.130,1156.760,8.720,1526
1761732233501056000,1761732233500429000,0.627,123.000,1259,veh5,1212211114#2,1237.600,968.850,23.790,1526
1761732233501056000,1761732233500694000,0.362,123.000,1260,veh6,215198331#0,2918.370,1203.850,7.280,1526
1761732233501056000,1761732233500972000,0.084,123.000,1261,veh7,157809622#3,1879.660,1334.470,17.880,1526
1761732233521079000,1761732233514858000,6.221,124.000,1262,veh1,-117034759#7,1531.100,1413.430,14.040,1599
1761732233521079000,1761732233515111000,5.968,124.000,1263,veh10,1120726074#0,1002.390,830.950,14.280,1599
1761732233521079000,1761732233515372000,5.707,124.000,1264,veh11,163910840#0,1856.090,1328.450,22.220,1599
1761732233521079000,1761732233515645000,5.434,124.000,1265,veh14,823695811#11,2134.620,1262.230,25.800,1599
1761732233521079000,1761732233515952000,5.127,124.000,1266,veh15,:3547295952_5,2612.180,1012.440,4.820,1599
1761732233521079000,1761732233516215000,4.864,124.000,1267,veh17,-215087578#1,2589.180,1014.400,9.590,1599
1761732233521079000,1761732233516523000,4.556,124.000,1268,veh18,736935160#0,605.100,1180.360,21.530,1599
1761732233521079000,1761732233516770000,4.309,124.000,1269,veh2,-215198289#1,1216.310,1423.220,12.990,1599
1761732233521079000,1761732233517016000,4.063,124.000,1270,veh20,-1112792867#1,1105.580,1422.420,21.460,1599
1761732233521079000,1761732233517262000,3.817,124.000,1271,veh23,823695811#2,2851.450,1216.750,16.460,1599
1761732233521079000,1761732233517550000,3.529,124.000,1272,veh25,:7690525275_1,2719.100,1219.850,27.180,1599
1761732233521079000,1761732233517843000,3.236,124.000,1273,veh27,605169981#0,2916.980,738.070,13.070,1599
1761732233521079000,1761732233518131000,2.948,124.000,1274,veh28,117032948#6,1666.770,1258.770,14.300,1599
1761732233521079000,1761732233518432000,2.647,124.000,1275,veh29,419667591#1,1007.470,555.520,12.760,1599
1761732233521079000,1761732233518745000,2.334,124.000,1276,veh3,416318911#1,1826.870,834.540,12.900,1599
1761732233521079000,1761732233519036000,2.043,124.000,1277,veh30,-215198312#2,1350.010,1326.900,8.600,1599
1761732233521079000,1761732233519342000,1.737,124.000,1278,veh31,:cluster_3602298732_3602298740_13,1305.090,1369.420,7.020,1599
1761732233521079000,1761732233519651000,1.428,124.000,1279,veh32,-215198245,2719.910,1156.800,4.220,1599
1761732233521079000,1761732233519929000,1.150,124.000,1280,veh33,-626561709#0,2995.490,1204.940,0.000,1599
1761732233521079000,1761732233520254000,0.825,124.000,1281,veh5,1212211114#2,1214.940,975.110,23.560,1599
1761732233521079000,1761732233520591000,0.488,124.000,1282,veh6,215198331#0,2915.730,1194.620,9.600,1599
1761732233521079000,1761732233520969000,0.110,124.000,1283,veh7,157809622#3,1892.860,1332.430,13.380,1599
1761732233542244000,1761732233535909000,6.335,125.000,1284,veh1,-117034759#7,1514.910,1414.280,16.200,1606
1761732233542244000,1761732233536207000,6.037,125.000,1285,veh10,1120726074#0,999.250,817.020,14.280,1606
1761732233542244000,1761732233536551000,5.693,125.000,1286,veh11,163910840#0,1832.700,1334.670,24.200,1606
1761732233542244000,1761732233536815000,5.429,125.000,1287,veh14,823695811#11,2109.070,1262.560,25.580,1606
1761732233542244000,1761732233537067000,5.177,125.000,1288,veh15,:3547295952_5,2608.520,1014.870,4.800,1606
1761732233542244000,1761732233537352000,4.892,125.000,1289,veh17,-215087578#1,2577.500,1014.030,11.690,1606
1761732233542244000,1761732233537645000,4.599,125.000,1290,veh18,736935160#0,623.540,1168.570,21.880,1606
1761732233542244000,1761732233537937000,4.307,125.000,1291,veh2,-215198289#1,1227.720,1420.380,11.760,1606
1761732233542244000,1761732233538224000,4.020,125.000,1292,veh20,-1112792867#1,1101.130,1438.990,17.150,1606
1761732233542244000,1761732233538513000,3.731,125.000,1293,veh23,:11037071374_1,2832.900,1216.790,18.550,1606
1761732233542244000,1761732233538873000,3.371,125.000,1294,veh25,823695811#4,2692.230,1222.400,26.990,1606
1761732233542244000,1761732233539253000,2.991,125.000,1295,veh27,605169981#0,2917.340,752.790,14.720,1606
1761732233542244000,1761732233539631000,2.613,125.000,1296,veh28,117032948#6,1666.840,1268.570,9.800,1606
1761732233542244000,1761732233539913000,2.331,125.000,1297,veh29,419667591#1,997.950,558.150,9.880,1606
1761732233542244000,1761732233540163000,2.081,125.000,1298,veh3,416318911#1,1831.260,822.560,12.760,1606
1761732233542244000,1761732233540413000,1.831,125.000,1299,veh30,:3670021665_13,1352.710,1337.680,11.100,1606
1761732233542244000,1761732233540662000,1.582,125.000,1300,veh31,:cluster_3602298732_3602298740_13,1313.870,1371.870,9.140,1606
1761732233542244000,1761732233540904000,1.340,125.000,1301,veh32,:2246072646_1,2714.070,1158.250,6.130,1606
1761732233542244000,1761732233541214000,1.030,125.000,1302,veh33,:7690529888_2,2995.470,1207.130,2.190,1606
1761732233542244000,1761732233541510000,0.734,125.000,1303,veh5,:11530007733_1,1192.000,978.320,22.900,1606
1761732233542244000,1761732233541799000,0.445,125.000,1304,veh6,215198331#0,2912.450,1183.170,11.910,1606
1761732233542244000,1761732233542146000,0.098,125.000,1305,veh7,157809622#3,1901.730,1332.300,8.880,1606
1761732233562565000,1761732233557053000,5.512,126.000,1306,veh1,-117034759#6,1496.240,1415.270,18.690,1594
1761732233562565000,1761732233557302000,5.263,126.000,1307,veh10,1120726074#0,996.270,803.990,13.370,1594
1761732233562565000,1761732233557546000,5.019,126.000,1308,veh11,163910840#0,1809.790,1340.760,23.710,1594
1761732233562565000,1761732233557780000,4.785,126.000,1309,veh14,823695811#11,2085.470,1265.470,23.830,1594
1761732233562565000,1761732233558009000,4.556,126.000,1310,veh15,-215087578#1,2604.610,1014.890,3.920,1594
1761732233562565000,1761732233558260000,4.305,126.000,1311,veh17,-215087578#1,2564.390,1013.610,13.110,1594
1761732233562565000,1761732233558531000,4.034,126.000,1312,veh18,736935160#1,642.820,1156.550,22.750,1594
1761732233562565000,1761732233558845000,3.720,126.000,1313,veh2,-215198289#1,1239.540,1417.440,12.180,1594
1761732233562565000,1761732233559118000,3.447,126.000,1314,veh20,:2246017069_0,1098.560,1451.350,12.650,1594
1761732233562565000,1761732233559348000,3.217,126.000,1315,veh23,823695811#3,2812.620,1216.830,20.280,1594
1761732233562565000,1761732233559579000,2.986,126.000,1316,veh25,823695811#4,2665.960,1223.820,26.320,1594
1761732233562565000,1761732233559832000,2.733,126.000,1317,veh27,605169981#0,2918.670,769.120,16.430,1594
1761732233562565000,1761732233560119000,2.446,126.000,1318,veh28,117032963#1-AddedOnRampEdge,1667.380,1276.950,7.410,1594
1761732233562565000,1761732233560381000,2.184,126.000,1319,veh29,419667591#1,992.770,559.580,5.380,1594
1761732233562565000,1761732233560647000,1.918,126.000,1320,veh3,416318911#1,1835.750,810.290,13.070,1594
1761732233562565000,1761732233560929000,1.636,126.000,1321,veh30,-215198312#1,1356.030,1349.950,12.720,1594
1761732233562565000,1761732233561197000,1.368,126.000,1322,veh31,354532492,1322.860,1377.130,10.980,1594
1761732233562565000,1761732233561481000,1.084,126.000,1323,veh32,:2246072646_1,2710.910,1164.280,7.220,1594
1761732233562565000,1761732233561735000,0.830,126.000,1324,veh33,:7690529888_2,2994.640,1211.410,4.400,1594
1761732233562565000,1761732233561981000,0.584,126.000,1325,veh5,1212211114#3,1170.150,985.020,22.830,1594
1761732233562565000,1761732233562232000,0.333,126.000,1326,veh6,215198331#0,2908.760,1170.200,13.480,1594
1761732233562565000,1761732233562483000,0.082,126.000,1327,veh7,:1318409213_0,1912.080,1333.330,10.440,1594
1761732233584142000,1761732233578190000,5.952,127.000,1328,veh1,:cluster_11036593384_3965355297_2,1475.690,1416.380,20.580,1681
1761732233584142000,1761732233578502000,5.640,127.000,1329,veh10,1120726074#0,993.050,789.930,14.420,1681
1761732233584142000,1761732233578791000,5.351,127.000,1330,veh11,163910840#0,1786.280,1347.010,24.320,1681
1761732233584142000,1761732233579028000,5.114,127.000,1331,veh14,:7690529912_1,2065.820,1270.120,20.200,1681
1761732233584142000,1761732233579267000,4.875,127.000,1332,veh15,-215087578#1,2598.540,1014.700,6.080,1681
1761732233584142000,1761732233579511000,4.631,127.000,1333,veh17,-215087578#1,2561.070,1025.430,13.940,1681
1761732233584142000,1761732233579747000,4.395,127.000,1334,veh18,:3372041140_3,660.950,1143.820,22.290,1681
1761732233584142000,1761732233579984000,4.158,127.000,1335,veh2,-215198289#1,1251.110,1414.590,11.910,1681
1761732233584142000,1761732233580242000,3.900,127.000,1336,veh20,-1112792867#0,1098.190,1459.480,8.150,1681
1761732233584142000,1761732233580512000,3.630,127.000,1337,veh23,823695811#3,2789.790,1217.020,22.830,1681
1761732233584142000,1761732233580819000,3.323,127.000,1338,veh25,823695811#5,2639.730,1223.740,26.240,1681
1761732233584142000,1761732233581118000,3.024,127.000,1339,veh27,605169981#0,2921.040,782.110,13.210,1681
1761732233584142000,1761732233581361000,2.781,127.000,1340,veh28,117032963#1-AddedOnRampEdge,1663.290,1284.890,8.900,1681
1761732233584142000,1761732233581604000,2.538,127.000,1341,veh29,:1318436775_1,985.820,562.670,7.680,1681
1761732233584142000,1761732233582007000,2.135,127.000,1342,veh3,416318911#1,1840.150,798.290,12.780,1681
1761732233584142000,1761732233582282000,1.860,127.000,1343,veh30,-215198312#1,1359.660,1362.410,12.980,1681
1761732233584142000,1761732233582559000,1.583,127.000,1344,veh31,354532492,1324.660,1383.460,6.580,1681
1761732233584142000,1761732233582800000,1.342,127.000,1345,veh32,215087669#1,2711.030,1171.350,7.080,1681
1761732233584142000,1761732233583038000,1.104,127.000,1346,veh33,823695811#0,2988.590,1213.920,6.910,1681
1761732233584142000,1761732233583292000,0.850,127.000,1347,veh34,736935159,715.950,1397.610,13.540,1681
1761732233584142000,1761732233583551000,0.591,127.000,1348,veh5,1212211114#3,1147.450,992.030,23.750,1681
1761732233584142000,1761732233583802000,0.340,127.000,1349,veh6,215198331#0,2905.040,1156.920,13.800,1681
1761732233584142000,1761732233584060000,0.082,127.000,1350,veh7,117032470#0,1921.300,1338.670,10.660,1681
1761732233603805000,1761732233597915000,5.890,128.000,1351,veh1,-117034759#4,1453.030,1418.480,22.760,1660
1761732233603805000,1761732233598262000,5.543,128.000,1352,veh10,1120726074#0,989.820,775.830,14.460,1660
1761732233603805000,1761732233598575000,5.230,128.000,1353,veh11,163910840#0,1763.280,1353.130,23.810,1660
1761732233603805000,1761732233598906000,4.899,128.000,1354,veh14,823695811#12,2050.690,1274.300,15.700,1660
1761732233603805000,1761732233599190000,4.615,128.000,1355,veh15,-215087578#1,2590.810,1014.450,7.730,1660
1761732233603805000,1761732233599514000,4.291,128.000,1356,veh17,-215087578#1,2559.440,1039.900,14.560,1660
1761732233603805000,1761732233599733000,4.072,128.000,1357,veh18,823402789,680.120,1132.460,22.290,1660
1761732233603805000,1761732233599954000,3.851,128.000,1358,veh2,-215198289#1,1263.240,1411.600,12.500,1660
1761732233603805000,1761732233600167000,3.638,128.000,1359,veh20,:2246017072_0,1099.420,1462.630,3.650,1660
1761732233603805000,1761732233600443000,3.362,128.000,1360,veh23,823695811#3,2764.840,1217.340,24.950,1660
1761732233603805000,1761732233600705000,3.100,128.000,1361,veh25,823695811#5,2612.870,1221.320,27.000,1660
1761732233603805000,1761732233600978000,2.827,128.000,1362,veh27,:2155675621_2,2921.140,790.640,8.710,1660
1761732233603805000,1761732233601232000,2.573,128.000,1363,veh28,117032963#1-AddedOnRampEdge,1659.010,1293.220,9.320,1660
1761732233603805000,1761732233601503000,2.302,128.000,1364,veh29,:1318436775_1,981.970,569.490,8.130,1660
1761732233603805000,1761732233601722000,2.083,128.000,1365,veh3,416318911#1,1844.760,785.700,13.400,1660
1761732233603805000,1761732233601939000,1.866,128.000,1366,veh30,-215198312#1,1362.470,1372.130,10.120,1660
1761732233603805000,1761732233602221000,1.584,128.000,1367,veh31,:3602298759_7,1327.450,1390.890,7.980,1660
1761732233603805000,1761732233602510000,1.295,128.000,1368,veh32,215087669#1,2711.470,1180.030,8.690,1660
1761732233603805000,1761732233602799000,1.006,128.000,1369,veh33,823695811#0,2980.250,1214.320,8.350,1660
1761732233603805000,1761732233603046000,0.759,128.000,1370,veh34,736935159,709.120,1386.810,12.780,1660
1761732233603805000,1761732233603260000,0.545,128.000,1371,veh5,1212211114#3,1124.650,999.370,23.930,1660
1761732233603805000,1761732233603472000,0.333,128.000,1372,veh6,215198331#0,2901.350,1143.780,13.650,1660
1761732233603805000,1761732233603733000,0.072,128.000,1373,veh7,117032470#0,1933.820,1340.050,12.700,1660
1761732233625329000,1761732233619042000,6.287,129.000,1374,veh1,-117034759#4,1428.330,1421.700,24.910,1660
1761732233625329000,1761732233619314000,6.015,129.000,1375,veh10,1120726074#0,986.630,762.280,13.930,1660
1761732233625329000,1761732233619595000,5.734,129.000,1376,veh11,163910840#0,1740.560,1359.170,23.510,1660
1761732233625329000,1761732233619851000,5.478,129.000,1377,veh14,823695811#12,2039.110,1277.560,12.030,1660
1761732233625329000,1761732233620118000,5.211,129.000,1378,veh15,-215087578#1,2580.610,1014.130,10.200,1660
